week,hospital_id,symptom_id,symptom_name,current_cases,historical_weeks,historical_mean,historical_std,deviation_from_baseline,deviation_percent,z_score,baseline_alert
2026-06-08,H001,S020,Diarrhoea,137.0,1,143.0,,-6.0,-4.195804195804196,-inf,INSUFFICIENT_HISTORY
2026-06-08,H001,S021,Abdominal Pain,103.0,1,97.0,,6.0,6.185567010309279,inf,INSUFFICIENT_HISTORY
2026-06-08,H001,S022,Loss of Appetite,43.0,1,41.0,,2.0,4.878048780487805,inf,INSUFFICIENT_HISTORY
2026-06-08,H001,S023,Weight Loss,2.0,1,5.0,,-3.0,-60.0,-inf,INSUFFICIENT_HISTORY
2026-06-08,H001,S024,Night Sweats,8.0,1,8.0,,0.0,0.0,0.0,INSUFFICIENT_HISTORY
2026-06-08,H001,S025,Bleeding,5.0,1,4.0,,1.0,25.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H001,S026,Anaemia,3.0,1,2.0,,1.0,50.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H001,S027,Dehydration,7.0,1,2.0,,5.0,250.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S001,Fever,769.0,1,745.0,,24.0,3.2214765100671143,inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S002,Headache,382.0,1,355.0,,27.0,7.605633802816901,inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S003,Fatigue,185.0,1,189.0,,-4.0,-2.1164021164021163,-inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S004,Chills,86.0,1,94.0,,-8.0,-8.51063829787234,-inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S005,Sweating,86.0,1,94.0,,-8.0,-8.51063829787234,-inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S006,Dry Cough,415.0,1,414.0,,1.0,0.24154589371980675,inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S007,Persistent Cough,29.0,1,32.0,,-3.0,-9.375,-inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S008,Sore Throat,256.0,1,284.0,,-28.0,-9.859154929577464,-inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S009,Runny Nose,165.0,1,158.0,,7.0,4.430379746835443,inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S010,Breathlessness,4.0,1,14.0,,-10.0,-71.42857142857143,-inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S011,Chest Pain,2.0,1,2.0,,0.0,0.0,0.0,INSUFFICIENT_HISTORY
2026-06-08,H002,S012,Loss of Taste,28.0,1,38.0,,-10.0,-26.31578947368421,-inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S013,Loss of Smell,27.0,1,44.0,,-17.0,-38.63636363636363,-inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S014,Muscle Pain,355.0,1,333.0,,22.0,6.606606606606606,inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S015,Joint Pain,147.0,1,120.0,,27.0,22.5,inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S016,Retro-orbital Pain,114.0,1,93.0,,21.0,22.58064516129032,inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S017,Rash,43.0,1,40.0,,3.0,7.5,inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S018,Nausea,110.0,1,89.0,,21.0,23.595505617977526,inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S019,Vomiting,144.0,1,139.0,,5.0,3.597122302158273,inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S020,Diarrhoea,120.0,1,123.0,,-3.0,-2.4390243902439024,-inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S021,Abdominal Pain,84.0,1,83.0,,1.0,1.2048192771084338,inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S022,Loss of Appetite,41.0,1,29.0,,12.0,41.37931034482759,inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S023,Weight Loss,3.0,1,3.0,,0.0,0.0,0.0,INSUFFICIENT_HISTORY
2026-06-08,H002,S024,Night Sweats,10.0,1,9.0,,1.0,11.11111111111111,inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S025,Bleeding,5.0,1,2.0,,3.0,150.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H002,S026,Anaemia,1.0,1,1.0,,0.0,0.0,0.0,INSUFFICIENT_HISTORY
2026-06-08,H002,S027,Dehydration,4.0,1,2.0,,2.0,100.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S001,Fever,920.0,1,920.0,,0.0,0.0,0.0,INSUFFICIENT_HISTORY
2026-06-08,H003,S002,Headache,460.0,1,487.0,,-27.0,-5.544147843942506,-inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S003,Fatigue,192.0,1,209.0,,-17.0,-8.133971291866029,-inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S004,Chills,150.0,1,146.0,,4.0,2.73972602739726,inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S005,Sweating,150.0,1,146.0,,4.0,2.73972602739726,inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S006,Dry Cough,415.0,1,394.0,,21.0,5.32994923857868,inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S007,Persistent Cough,31.0,1,32.0,,-1.0,-3.125,-inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S008,Sore Throat,263.0,1,251.0,,12.0,4.780876494023905,inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S009,Runny Nose,169.0,1,137.0,,32.0,23.357664233576642,inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S010,Breathlessness,12.0,1,6.0,,6.0,100.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S011,Chest Pain,3.0,1,0.0,,3.0,inf,inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S012,Loss of Taste,33.0,1,19.0,,14.0,73.68421052631578,inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S013,Loss of Smell,32.0,1,21.0,,11.0,52.38095238095239,inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S014,Muscle Pain,436.0,1,456.0,,-20.0,-4.385964912280701,-inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S015,Joint Pain,196.0,1,215.0,,-19.0,-8.837209302325581,-inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S016,Retro-orbital Pain,155.0,1,159.0,,-4.0,-2.515723270440252,-inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S017,Rash,53.0,1,77.0,,-24.0,-31.16883116883117,-inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S018,Nausea,135.0,1,164.0,,-29.0,-17.682926829268293,-inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S019,Vomiting,187.0,1,204.0,,-17.0,-8.333333333333332,-inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S020,Diarrhoea,154.0,1,143.0,,11.0,7.6923076923076925,inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S021,Abdominal Pain,116.0,1,96.0,,20.0,20.833333333333336,inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S022,Loss of Appetite,40.0,1,44.0,,-4.0,-9.090909090909092,-inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S023,Weight Loss,6.0,1,1.0,,5.0,500.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S024,Night Sweats,11.0,1,6.0,,5.0,83.33333333333334,inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S025,Bleeding,3.0,1,2.0,,1.0,50.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S026,Anaemia,3.0,1,2.0,,1.0,50.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H003,S027,Dehydration,10.0,1,5.0,,5.0,100.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S001,Fever,890.0,1,884.0,,6.0,0.6787330316742082,inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S002,Headache,429.0,1,455.0,,-26.0,-5.714285714285714,-inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S003,Fatigue,211.0,1,226.0,,-15.0,-6.637168141592921,-inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S004,Chills,127.0,1,134.0,,-7.0,-5.223880597014925,-inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S005,Sweating,127.0,1,134.0,,-7.0,-5.223880597014925,-inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S006,Dry Cough,454.0,1,412.0,,42.0,10.194174757281553,inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S007,Persistent Cough,33.0,1,36.0,,-3.0,-8.333333333333332,-inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S008,Sore Throat,295.0,1,261.0,,34.0,13.026819923371647,inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S009,Runny Nose,175.0,1,159.0,,16.0,10.062893081761008,inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S010,Breathlessness,11.0,1,10.0,,1.0,10.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S011,Chest Pain,4.0,1,4.0,,0.0,0.0,0.0,INSUFFICIENT_HISTORY
2026-06-08,H004,S012,Loss of Taste,28.0,1,34.0,,-6.0,-17.647058823529413,-inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S013,Loss of Smell,31.0,1,34.0,,-3.0,-8.823529411764707,-inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S014,Muscle Pain,398.0,1,413.0,,-15.0,-3.631961259079903,-inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S015,Joint Pain,169.0,1,167.0,,2.0,1.1976047904191618,inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S016,Retro-orbital Pain,126.0,1,161.0,,-35.0,-21.73913043478261,-inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S017,Rash,57.0,1,51.0,,6.0,11.76470588235294,inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S018,Nausea,157.0,1,138.0,,19.0,13.768115942028986,inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S019,Vomiting,201.0,1,194.0,,7.0,3.608247422680412,inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S020,Diarrhoea,159.0,1,150.0,,9.0,6.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S021,Abdominal Pain,93.0,1,106.0,,-13.0,-12.264150943396226,-inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S022,Loss of Appetite,29.0,1,36.0,,-7.0,-19.444444444444446,-inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S023,Weight Loss,9.0,1,6.0,,3.0,50.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S024,Night Sweats,14.0,1,12.0,,2.0,16.666666666666664,inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S025,Bleeding,4.0,1,2.0,,2.0,100.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S026,Anaemia,3.0,1,2.0,,1.0,50.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H004,S027,Dehydration,7.0,1,5.0,,2.0,40.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S001,Fever,795.0,1,786.0,,9.0,1.1450381679389312,inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S002,Headache,412.0,1,462.0,,-50.0,-10.822510822510822,-inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S003,Fatigue,177.0,1,166.0,,11.0,6.626506024096386,inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S004,Chills,123.0,1,114.0,,9.0,7.894736842105263,inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S005,Sweating,123.0,1,114.0,,9.0,7.894736842105263,inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S006,Dry Cough,363.0,1,355.0,,8.0,2.2535211267605635,inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S007,Persistent Cough,29.0,1,21.0,,8.0,38.095238095238095,inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S008,Sore Throat,238.0,1,230.0,,8.0,3.4782608695652173,inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S009,Runny Nose,149.0,1,160.0,,-11.0,-6.875000000000001,-inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S010,Breathlessness,16.0,1,6.0,,10.0,166.66666666666669,inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S011,Chest Pain,2.0,1,1.0,,1.0,100.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S012,Loss of Taste,30.0,1,14.0,,16.0,114.28571428571428,inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S013,Loss of Smell,34.0,1,15.0,,19.0,126.66666666666666,inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S014,Muscle Pain,366.0,1,412.0,,-46.0,-11.165048543689322,-inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S015,Joint Pain,159.0,1,161.0,,-2.0,-1.2422360248447204,-inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S016,Retro-orbital Pain,142.0,1,147.0,,-5.0,-3.4013605442176873,-inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S017,Rash,61.0,1,63.0,,-2.0,-3.1746031746031744,-inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S018,Nausea,142.0,1,167.0,,-25.0,-14.97005988023952,-inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S019,Vomiting,182.0,1,197.0,,-15.0,-7.614213197969544,-inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S020,Diarrhoea,149.0,1,160.0,,-11.0,-6.875000000000001,-inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S021,Abdominal Pain,90.0,1,108.0,,-18.0,-16.666666666666664,-inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S022,Loss of Appetite,38.0,1,34.0,,4.0,11.76470588235294,inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S023,Weight Loss,6.0,1,5.0,,1.0,20.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S024,Night Sweats,12.0,1,11.0,,1.0,9.090909090909092,inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S025,Bleeding,3.0,1,6.0,,-3.0,-50.0,-inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S026,Anaemia,2.0,1,3.0,,-1.0,-33.33333333333333,-inf,INSUFFICIENT_HISTORY
2026-06-08,H005,S027,Dehydration,3.0,1,4.0,,-1.0,-25.0,-inf,INSUFFICIENT_HISTORY
2026-06-08,H006,S001,Fever,636.0,1,637.0,,-1.0,-0.15698587127158556,-inf,INSUFFICIENT_HISTORY
2026-06-08,H006,S002,Headache,311.0,1,334.0,,-23.0,-6.88622754491018,-inf,INSUFFICIENT_HISTORY
2026-06-08,H006,S003,Fatigue,164.0,1,163.0,,1.0,0.6134969325153374,inf,INSUFFICIENT_HISTORY
2026-06-08,H006,S004,Chills,75.0,1,117.0,,-42.0,-35.8974358974359,-inf,INSUFFICIENT_HISTORY
2026-06-08,H006,S005,Sweating,75.0,1,117.0,,-42.0,-35.8974358974359,-inf,INSUFFICIENT_HISTORY
2026-06-08,H006,S006,Dry Cough,308.0,1,264.0,,44.0,16.666666666666664,inf,INSUFFICIENT_HISTORY
2026-06-08,H006,S007,Persistent Cough,32.0,1,43.0,,-11.0,-25.581395348837212,-inf,INSUFFICIENT_HISTORY
2026-06-08,H006,S008,Sore Throat,194.0,1,179.0,,15.0,8.379888268156424,inf,INSUFFICIENT_HISTORY
2026-06-08,H006,S009,Runny Nose,109.0,1,96.0,,13.0,13.541666666666666,inf,INSUFFICIENT_HISTORY
2026-06-08,H006,S010,Breathlessness,10.0,1,8.0,,2.0,25.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H006,S011,Chest Pain,0.0,1,4.0,,-4.0,-100.0,-inf,INSUFFICIENT_HISTORY
2026-06-08,H006,S012,Loss of Taste,30.0,1,21.0,,9.0,42.857142857142854,inf,INSUFFICIENT_HISTORY
2026-06-08,H006,S013,Loss of Smell,31.0,1,23.0,,8.0,34.78260869565217,inf,INSUFFICIENT_HISTORY
2026-06-08,H006,S014,Muscle Pain,313.0,1,280.0,,33.0,11.785714285714285,inf,INSUFFICIENT_HISTORY
2026-06-08,H006,S015,Joint Pain,143.0,1,139.0,,4.0,2.877697841726619,inf,INSUFFICIENT_HISTORY
2026-06-08,H006,S016,Retro-orbital Pain,103.0,1,103.0,,0.0,0.0,0.0,INSUFFICIENT_HISTORY
2026-06-08,H006,S017,Rash,44.0,1,44.0,,0.0,0.0,0.0,INSUFFICIENT_HISTORY
2026-06-08,H006,S018,Nausea,93.0,1,100.0,,-7.0,-7.000000000000001,-inf,INSUFFICIENT_HISTORY
2026-06-08,H006,S019,Vomiting,131.0,1,138.0,,-7.0,-5.072463768115942,-inf,INSUFFICIENT_HISTORY
2026-06-08,H006,S020,Diarrhoea,105.0,1,105.0,,0.0,0.0,0.0,INSUFFICIENT_HISTORY
2026-06-08,H006,S021,Abdominal Pain,69.0,1,79.0,,-10.0,-12.658227848101266,-inf,INSUFFICIENT_HISTORY
2026-06-08,H006,S022,Loss of Appetite,26.0,1,26.0,,0.0,0.0,0.0,INSUFFICIENT_HISTORY
2026-06-08,H006,S023,Weight Loss,1.0,1,7.0,,-6.0,-85.71428571428571,-inf,INSUFFICIENT_HISTORY
2026-06-08,H006,S024,Night Sweats,8.0,1,11.0,,-3.0,-27.27272727272727,-inf,INSUFFICIENT_HISTORY
2026-06-08,H006,S025,Bleeding,1.0,1,1.0,,0.0,0.0,0.0,INSUFFICIENT_HISTORY
2026-06-08,H006,S026,Anaemia,3.0,1,3.0,,0.0,0.0,0.0,INSUFFICIENT_HISTORY
2026-06-08,H006,S027,Dehydration,8.0,1,1.0,,7.0,700.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S001,Fever,585.0,1,576.0,,9.0,1.5625,inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S002,Headache,305.0,1,292.0,,13.0,4.4520547945205475,inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S003,Fatigue,138.0,1,154.0,,-16.0,-10.38961038961039,-inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S004,Chills,83.0,1,87.0,,-4.0,-4.597701149425287,-inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S005,Sweating,83.0,1,87.0,,-4.0,-4.597701149425287,-inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S006,Dry Cough,284.0,1,294.0,,-10.0,-3.4013605442176873,-inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S007,Persistent Cough,25.0,1,19.0,,6.0,31.57894736842105,inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S008,Sore Throat,181.0,1,187.0,,-6.0,-3.2085561497326207,-inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S009,Runny Nose,124.0,1,107.0,,17.0,15.887850467289718,inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S010,Breathlessness,8.0,1,9.0,,-1.0,-11.11111111111111,-inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S011,Chest Pain,4.0,1,2.0,,2.0,100.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S012,Loss of Taste,15.0,1,23.0,,-8.0,-34.78260869565217,-inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S013,Loss of Smell,15.0,1,27.0,,-12.0,-44.44444444444444,-inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S014,Muscle Pain,270.0,1,244.0,,26.0,10.655737704918032,inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S015,Joint Pain,116.0,1,99.0,,17.0,17.17171717171717,inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S016,Retro-orbital Pain,78.0,1,81.0,,-3.0,-3.7037037037037033,-inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S017,Rash,33.0,1,32.0,,1.0,3.125,inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S018,Nausea,105.0,1,77.0,,28.0,36.36363636363637,inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S019,Vomiting,125.0,1,119.0,,6.0,5.042016806722689,inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S020,Diarrhoea,95.0,1,95.0,,0.0,0.0,0.0,INSUFFICIENT_HISTORY
2026-06-08,H007,S021,Abdominal Pain,73.0,1,73.0,,0.0,0.0,0.0,INSUFFICIENT_HISTORY
2026-06-08,H007,S022,Loss of Appetite,31.0,1,20.0,,11.0,55.00000000000001,inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S023,Weight Loss,5.0,1,6.0,,-1.0,-16.666666666666664,-inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S024,Night Sweats,13.0,1,8.0,,5.0,62.5,inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S025,Bleeding,1.0,1,1.0,,0.0,0.0,0.0,INSUFFICIENT_HISTORY
2026-06-08,H007,S026,Anaemia,3.0,1,2.0,,1.0,50.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H007,S027,Dehydration,1.0,1,4.0,,-3.0,-75.0,-inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S001,Fever,649.0,1,697.0,,-48.0,-6.886657101865136,-inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S002,Headache,310.0,1,345.0,,-35.0,-10.144927536231885,-inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S003,Fatigue,142.0,1,165.0,,-23.0,-13.939393939393941,-inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S004,Chills,100.0,1,103.0,,-3.0,-2.912621359223301,-inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S005,Sweating,100.0,1,103.0,,-3.0,-2.912621359223301,-inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S006,Dry Cough,304.0,1,333.0,,-29.0,-8.708708708708707,-inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S007,Persistent Cough,21.0,1,19.0,,2.0,10.526315789473683,inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S008,Sore Throat,188.0,1,225.0,,-37.0,-16.444444444444446,-inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S009,Runny Nose,120.0,1,124.0,,-4.0,-3.225806451612903,-inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S010,Breathlessness,6.0,1,16.0,,-10.0,-62.5,-inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S011,Chest Pain,1.0,1,1.0,,0.0,0.0,0.0,INSUFFICIENT_HISTORY
2026-06-08,H008,S012,Loss of Taste,21.0,1,42.0,,-21.0,-50.0,-inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S013,Loss of Smell,22.0,1,41.0,,-19.0,-46.34146341463415,-inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S014,Muscle Pain,312.0,1,335.0,,-23.0,-6.865671641791045,-inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S015,Joint Pain,142.0,1,130.0,,12.0,9.230769230769232,inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S016,Retro-orbital Pain,111.0,1,129.0,,-18.0,-13.953488372093023,-inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S017,Rash,39.0,1,46.0,,-7.0,-15.217391304347828,-inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S018,Nausea,92.0,1,108.0,,-16.0,-14.814814814814813,-inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S019,Vomiting,132.0,1,135.0,,-3.0,-2.2222222222222223,-inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S020,Diarrhoea,95.0,1,97.0,,-2.0,-2.0618556701030926,-inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S021,Abdominal Pain,60.0,1,64.0,,-4.0,-6.25,-inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S022,Loss of Appetite,24.0,1,23.0,,1.0,4.3478260869565215,inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S023,Weight Loss,2.0,1,1.0,,1.0,100.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S024,Night Sweats,4.0,1,4.0,,0.0,0.0,0.0,INSUFFICIENT_HISTORY
2026-06-08,H008,S025,Bleeding,1.0,1,4.0,,-3.0,-75.0,-inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S026,Anaemia,1.0,1,4.0,,-3.0,-75.0,-inf,INSUFFICIENT_HISTORY
2026-06-08,H008,S027,Dehydration,0.0,1,6.0,,-6.0,-100.0,-inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S001,Fever,528.0,1,527.0,,1.0,0.18975332068311196,inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S002,Headache,283.0,1,288.0,,-5.0,-1.7361111111111112,-inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S003,Fatigue,125.0,1,137.0,,-12.0,-8.75912408759124,-inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S004,Chills,74.0,1,99.0,,-25.0,-25.252525252525253,-inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S005,Sweating,74.0,1,99.0,,-25.0,-25.252525252525253,-inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S006,Dry Cough,229.0,1,228.0,,1.0,0.43859649122807015,inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S007,Persistent Cough,18.0,1,14.0,,4.0,28.57142857142857,inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S008,Sore Throat,146.0,1,139.0,,7.0,5.0359712230215825,inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S009,Runny Nose,80.0,1,80.0,,0.0,0.0,0.0,INSUFFICIENT_HISTORY
2026-06-08,H009,S010,Breathlessness,6.0,1,7.0,,-1.0,-14.285714285714285,-inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S011,Chest Pain,0.0,1,2.0,,-2.0,-100.0,-inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S012,Loss of Taste,12.0,1,18.0,,-6.0,-33.33333333333333,-inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S013,Loss of Smell,16.0,1,26.0,,-10.0,-38.46153846153847,-inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S014,Muscle Pain,268.0,1,232.0,,36.0,15.517241379310345,inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S015,Joint Pain,125.0,1,113.0,,12.0,10.619469026548673,inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S016,Retro-orbital Pain,92.0,1,83.0,,9.0,10.843373493975903,inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S017,Rash,42.0,1,38.0,,4.0,10.526315789473683,inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S018,Nausea,84.0,1,89.0,,-5.0,-5.617977528089887,-inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S019,Vomiting,113.0,1,126.0,,-13.0,-10.317460317460316,-inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S020,Diarrhoea,99.0,1,93.0,,6.0,6.451612903225806,inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S021,Abdominal Pain,68.0,1,61.0,,7.0,11.475409836065573,inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S022,Loss of Appetite,26.0,1,29.0,,-3.0,-10.344827586206897,-inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S023,Weight Loss,1.0,1,2.0,,-1.0,-50.0,-inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S024,Night Sweats,3.0,1,5.0,,-2.0,-40.0,-inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S025,Bleeding,4.0,1,1.0,,3.0,300.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S026,Anaemia,2.0,1,1.0,,1.0,100.0,inf,INSUFFICIENT_HISTORY
2026-06-08,H009,S027,Dehydration,3.0,1,0.0,,3.0,inf,inf,INSUFFICIENT_HISTORY
