week,hospital_id,symptom_id,symptom_name,case_count,previous_cases,growth_rate,hospital_total_cases,incidence_proportion
2026-06-08,H004,S020,Diarrhoea,159,150.0,6.0,1047,0.1518624641833811
2026-06-08,H004,S021,Abdominal Pain,93,106.0,-12.264150943396226,1047,0.08882521489971347
2026-06-08,H004,S022,Loss of Appetite,29,36.0,-19.444444444444446,1047,0.027698185291308502
2026-06-08,H004,S023,Weight Loss,9,6.0,50.0,1047,0.008595988538681949
2026-06-08,H004,S024,Night Sweats,14,12.0,16.666666666666664,1047,0.013371537726838587
2026-06-08,H004,S025,Bleeding,4,2.0,100.0,1047,0.0038204393505253103
2026-06-08,H004,S026,Anaemia,3,2.0,50.0,1047,0.0028653295128939827
2026-06-08,H004,S027,Dehydration,7,5.0,40.0,1047,0.0066857688634192934
2026-06-08,H005,S001,Fever,795,786.0,1.1450381679389312,939,0.8466453674121406
2026-06-08,H005,S002,Headache,412,462.0,-10.822510822510822,939,0.4387646432374867
2026-06-08,H005,S003,Fatigue,177,166.0,6.626506024096386,939,0.18849840255591055
2026-06-08,H005,S004,Chills,123,114.0,7.894736842105263,939,0.13099041533546327
2026-06-08,H005,S005,Sweating,123,114.0,7.894736842105263,939,0.13099041533546327
2026-06-08,H005,S006,Dry Cough,363,355.0,2.2535211267605635,939,0.3865814696485623
2026-06-08,H005,S007,Persistent Cough,29,21.0,38.095238095238095,939,0.0308839190628328
2026-06-08,H005,S008,Sore Throat,238,230.0,3.4782608695652173,939,0.2534611288604899
2026-06-08,H005,S009,Runny Nose,149,160.0,-6.875000000000001,939,0.15867944621938232
2026-06-08,H005,S010,Breathlessness,16,6.0,166.66666666666669,939,0.01703940362087327
2026-06-08,H005,S011,Chest Pain,2,1.0,100.0,939,0.002129925452609159
2026-06-08,H005,S012,Loss of Taste,30,14.0,114.28571428571428,939,0.03194888178913738
2026-06-08,H005,S013,Loss of Smell,34,15.0,126.66666666666666,939,0.0362087326943557
2026-06-08,H005,S014,Muscle Pain,366,412.0,-11.165048543689322,939,0.38977635782747605
2026-06-08,H005,S015,Joint Pain,159,161.0,-1.2422360248447204,939,0.16932907348242812
2026-06-08,H005,S016,Retro-orbital Pain,142,147.0,-3.4013605442176873,939,0.15122470713525027
2026-06-08,H005,S017,Rash,61,63.0,-3.1746031746031744,939,0.06496272630457935
2026-06-08,H005,S018,Nausea,142,167.0,-14.97005988023952,939,0.15122470713525027
2026-06-08,H005,S019,Vomiting,182,197.0,-7.614213197969544,939,0.19382321618743345
2026-06-08,H005,S020,Diarrhoea,149,160.0,-6.875000000000001,939,0.15867944621938232
2026-06-08,H005,S021,Abdominal Pain,90,108.0,-16.666666666666664,939,0.09584664536741214
2026-06-08,H005,S022,Loss of Appetite,38,34.0,11.76470588235294,939,0.04046858359957402
2026-06-08,H005,S023,Weight Loss,6,5.0,20.0,939,0.006389776357827476
2026-06-08,H005,S024,Night Sweats,12,11.0,9.090909090909092,939,0.012779552715654952
2026-06-08,H005,S025,Bleeding,3,6.0,-50.0,939,0.003194888178913738
2026-06-08,H005,S026,Anaemia,2,3.0,-33.33333333333333,939,0.002129925452609159
2026-06-08,H005,S027,Dehydration,3,4.0,-25.0,939,0.003194888178913738
2026-06-08,H006,S001,Fever,636,637.0,-0.15698587127158556,745,0.8536912751677852
2026-06-08,H006,S002,Headache,311,334.0,-6.88622754491018,745,0.4174496644295302
2026-06-08,H006,S003,Fatigue,164,163.0,0.6134969325153374,745,0.22013422818791947
2026-06-08,H006,S004,Chills,75,117.0,-35.8974358974359,745,0.10067114093959731
2026-06-08,H006,S005,Sweating,75,117.0,-35.8974358974359,745,0.10067114093959731
2026-06-08,H006,S006,Dry Cough,308,264.0,16.666666666666664,745,0.4134228187919463
2026-06-08,H006,S007,Persistent Cough,32,43.0,-25.581395348837212,745,0.042953020134228186
2026-06-08,H006,S008,Sore Throat,194,179.0,8.379888268156424,745,0.26040268456375837
2026-06-08,H006,S009,Runny Nose,109,96.0,13.541666666666666,745,0.14630872483221477
2026-06-08,H006,S010,Breathlessness,10,8.0,25.0,745,0.013422818791946308
2026-06-08,H006,S012,Loss of Taste,30,21.0,42.857142857142854,745,0.040268456375838924
2026-06-08,H006,S013,Loss of Smell,31,23.0,34.78260869565217,745,0.04161073825503356
2026-06-08,H006,S014,Muscle Pain,313,280.0,11.785714285714285,745,0.42013422818791946
2026-06-08,H006,S015,Joint Pain,143,139.0,2.877697841726619,745,0.1919463087248322
2026-06-08,H006,S016,Retro-orbital Pain,103,103.0,0.0,745,0.138255033557047
2026-06-08,H006,S017,Rash,44,44.0,0.0,745,0.05906040268456376
2026-06-08,H006,S018,Nausea,93,100.0,-7.000000000000001,745,0.12483221476510067
2026-06-08,H006,S019,Vomiting,131,138.0,-5.072463768115942,745,0.17583892617449665
2026-06-08,H006,S020,Diarrhoea,105,105.0,0.0,745,0.14093959731543623
2026-06-08,H006,S021,Abdominal Pain,69,79.0,-12.658227848101266,745,0.09261744966442953
2026-06-08,H006,S022,Loss of Appetite,26,26.0,0.0,745,0.0348993288590604
2026-06-08,H006,S023,Weight Loss,1,7.0,-85.71428571428571,745,0.0013422818791946308
2026-06-08,H006,S024,Night Sweats,8,11.0,-27.27272727272727,745,0.010738255033557046
2026-06-08,H006,S025,Bleeding,1,1.0,0.0,745,0.0013422818791946308
2026-06-08,H006,S026,Anaemia,3,3.0,0.0,745,0.004026845637583893
2026-06-08,H006,S027,Dehydration,8,1.0,700.0,745,0.010738255033557046
2026-06-08,H007,S001,Fever,585,576.0,1.5625,672,0.8705357142857143
2026-06-08,H007,S002,Headache,305,292.0,4.4520547945205475,672,0.4538690476190476
2026-06-08,H007,S003,Fatigue,138,154.0,-10.38961038961039,672,0.20535714285714285
2026-06-08,H007,S004,Chills,83,87.0,-4.597701149425287,672,0.12351190476190477
2026-06-08,H007,S005,Sweating,83,87.0,-4.597701149425287,672,0.12351190476190477
2026-06-08,H007,S006,Dry Cough,284,294.0,-3.4013605442176873,672,0.4226190476190476
2026-06-08,H007,S007,Persistent Cough,25,19.0,31.57894736842105,672,0.03720238095238095
2026-06-08,H007,S008,Sore Throat,181,187.0,-3.2085561497326207,672,0.2693452380952381
2026-06-08,H007,S009,Runny Nose,124,107.0,15.887850467289718,672,0.18452380952380953
2026-06-08,H007,S010,Breathlessness,8,9.0,-11.11111111111111,672,0.011904761904761904
2026-06-08,H007,S011,Chest Pain,4,2.0,100.0,672,0.005952380952380952
2026-06-08,H007,S012,Loss of Taste,15,23.0,-34.78260869565217,672,0.022321428571428572
2026-06-08,H007,S013,Loss of Smell,15,27.0,-44.44444444444444,672,0.022321428571428572
2026-06-08,H007,S014,Muscle Pain,270,244.0,10.655737704918032,672,0.4017857142857143
2026-06-08,H007,S015,Joint Pain,116,99.0,17.17171717171717,672,0.17261904761904762
2026-06-08,H007,S016,Retro-orbital Pain,78,81.0,-3.7037037037037033,672,0.11607142857142858
2026-06-08,H007,S017,Rash,33,32.0,3.125,672,0.049107142857142856
2026-06-08,H007,S018,Nausea,105,77.0,36.36363636363637,672,0.15625
2026-06-08,H007,S019,Vomiting,125,119.0,5.042016806722689,672,0.18601190476190477
2026-06-08,H007,S020,Diarrhoea,95,95.0,0.0,672,0.14136904761904762
2026-06-08,H007,S021,Abdominal Pain,73,73.0,0.0,672,0.10863095238095238
2026-06-08,H007,S022,Loss of Appetite,31,20.0,55.00000000000001,672,0.046130952380952384
2026-06-08,H007,S023,Weight Loss,5,6.0,-16.666666666666664,672,0.00744047619047619
2026-06-08,H007,S024,Night Sweats,13,8.0,62.5,672,0.019345238095238096
2026-06-08,H007,S025,Bleeding,1,1.0,0.0,672,0.001488095238095238
2026-06-08,H007,S026,Anaemia,3,2.0,50.0,672,0.004464285714285714
2026-06-08,H007,S027,Dehydration,1,4.0,-75.0,672,0.001488095238095238
2026-06-08,H008,S001,Fever,649,697.0,-6.886657101865136,749,0.8664886515353805
2026-06-08,H008,S002,Headache,310,345.0,-10.144927536231885,749,0.41388518024032045
2026-06-08,H008,S003,Fatigue,142,165.0,-13.939393939393941,749,0.18958611481975968
2026-06-08,H008,S004,Chills,100,103.0,-2.912621359223301,749,0.13351134846461948
2026-06-08,H008,S005,Sweating,100,103.0,-2.912621359223301,749,0.13351134846461948
2026-06-08,H008,S006,Dry Cough,304,333.0,-8.708708708708707,749,0.40587449933244324
2026-06-08,H008,S007,Persistent Cough,21,19.0,10.526315789473683,749,0.028037383177570093
2026-06-08,H008,S008,Sore Throat,188,225.0,-16.444444444444446,749,0.25100133511348466
2026-06-08,H008,S009,Runny Nose,120,124.0,-3.225806451612903,749,0.1602136181575434
2026-06-08,H008,S010,Breathlessness,6,16.0,-62.5,749,0.00801068090787717
2026-06-08,H008,S011,Chest Pain,1,1.0,0.0,749,0.0013351134846461949
2026-06-08,H008,S012,Loss of Taste,21,42.0,-50.0,749,0.028037383177570093
2026-06-08,H008,S013,Loss of Smell,22,41.0,-46.34146341463415,749,0.029372496662216287
2026-06-08,H008,S014,Muscle Pain,312,335.0,-6.865671641791045,749,0.4165554072096128
2026-06-08,H008,S015,Joint Pain,142,130.0,9.230769230769232,749,0.18958611481975968
2026-06-08,H008,S016,Retro-orbital Pain,111,129.0,-13.953488372093023,749,0.14819759679572764
2026-06-08,H008,S017,Rash,39,46.0,-15.217391304347828,749,0.0520694259012016
2026-06-08,H008,S018,Nausea,92,108.0,-14.814814814814813,749,0.12283044058744993
2026-06-08,H008,S019,Vomiting,132,135.0,-2.2222222222222223,749,0.17623497997329773
2026-06-08,H008,S020,Diarrhoea,95,97.0,-2.0618556701030926,749,0.1268357810413885
2026-06-08,H008,S021,Abdominal Pain,60,64.0,-6.25,749,0.0801068090787717
2026-06-08,H008,S022,Loss of Appetite,24,23.0,4.3478260869565215,749,0.03204272363150868
2026-06-08,H008,S023,Weight Loss,2,1.0,100.0,749,0.0026702269692923898
2026-06-08,H008,S024,Night Sweats,4,4.0,0.0,749,0.0053404539385847796
2026-06-08,H008,S025,Bleeding,1,4.0,-75.0,749,0.0013351134846461949
2026-06-08,H008,S026,Anaemia,1,4.0,-75.0,749,0.0013351134846461949
2026-06-08,H009,S001,Fever,528,527.0,0.18975332068311196,627,0.8421052631578947
2026-06-08,H009,S002,Headache,283,288.0,-1.7361111111111112,627,0.4513556618819777
2026-06-08,H009,S003,Fatigue,125,137.0,-8.75912408759124,627,0.19936204146730463
2026-06-08,H009,S004,Chills,74,99.0,-25.252525252525253,627,0.11802232854864433
2026-06-08,H009,S005,Sweating,74,99.0,-25.252525252525253,627,0.11802232854864433
2026-06-08,H009,S006,Dry Cough,229,228.0,0.43859649122807015,627,0.3652312599681021
2026-06-08,H009,S007,Persistent Cough,18,14.0,28.57142857142857,627,0.028708133971291867
2026-06-08,H009,S008,Sore Throat,146,139.0,5.0359712230215825,627,0.23285486443381181
2026-06-08,H009,S009,Runny Nose,80,80.0,0.0,627,0.12759170653907495
2026-06-08,H009,S010,Breathlessness,6,7.0,-14.285714285714285,627,0.009569377990430622
2026-06-08,H009,S012,Loss of Taste,12,18.0,-33.33333333333333,627,0.019138755980861243
2026-06-08,H009,S013,Loss of Smell,16,26.0,-38.46153846153847,627,0.025518341307814992
2026-06-08,H009,S014,Muscle Pain,268,232.0,15.517241379310345,627,0.4274322169059011
2026-06-08,H009,S015,Joint Pain,125,113.0,10.619469026548673,627,0.19936204146730463
2026-06-08,H009,S016,Retro-orbital Pain,92,83.0,10.843373493975903,627,0.1467304625199362
2026-06-08,H009,S017,Rash,42,38.0,10.526315789473683,627,0.06698564593301436
2026-06-08,H009,S018,Nausea,84,89.0,-5.617977528089887,627,0.1339712918660287
2026-06-08,H009,S019,Vomiting,113,126.0,-10.317460317460316,627,0.18022328548644337
2026-06-08,H009,S020,Diarrhoea,99,93.0,6.451612903225806,627,0.15789473684210525
2026-06-08,H009,S021,Abdominal Pain,68,61.0,11.475409836065573,627,0.10845295055821372
2026-06-08,H009,S022,Loss of Appetite,26,29.0,-10.344827586206897,627,0.04146730462519936
2026-06-08,H009,S023,Weight Loss,1,2.0,-50.0,627,0.001594896331738437
2026-06-08,H009,S024,Night Sweats,3,5.0,-40.0,627,0.004784688995215311
2026-06-08,H009,S025,Bleeding,4,1.0,300.0,627,0.006379585326953748
2026-06-08,H009,S026,Anaemia,2,1.0,100.0,627,0.003189792663476874
2026-06-08,H009,S027,Dehydration,3,,,627,0.004784688995215311
2026-06-08,H010,S001,Fever,832,840.0,-0.9523809523809524,971,0.8568486096807415
2026-06-08,H010,S002,Headache,416,425.0,-2.1176470588235294,971,0.42842430484037075
2026-06-08,H010,S003,Fatigue,167,199.0,-16.08040201005025,971,0.17198764160659114
2026-06-08,H010,S004,Chills,112,113.0,-0.8849557522123894,971,0.11534500514933059
2026-06-08,H010,S005,Sweating,112,113.0,-0.8849557522123894,971,0.11534500514933059
2026-06-08,H010,S006,Dry Cough,411,394.0,4.314720812182741,971,0.4232749742533471
2026-06-08,H010,S007,Persistent Cough,22,26.0,-15.384615384615385,971,0.02265705458290422
2026-06-08,H010,S008,Sore Throat,260,248.0,4.838709677419355,971,0.26776519052523173
2026-06-08,H010,S009,Runny Nose,180,148.0,21.62162162162162,971,0.18537590113285274
2026-06-08,H010,S010,Breathlessness,13,11.0,18.181818181818183,971,0.013388259526261586
2026-06-08,H010,S011,Chest Pain,1,1.0,0.0,971,0.0010298661174047373
2026-06-08,H010,S012,Loss of Taste,32,33.0,-3.0303030303030303,971,0.032955715756951595
2026-06-08,H010,S013,Loss of Smell,34,32.0,6.25,971,0.035015447991761074
2026-06-08,H010,S014,Muscle Pain,389,405.0,-3.950617283950617,971,0.40061791967044286
2026-06-08,H010,S015,Joint Pain,177,170.0,4.117647058823529,971,0.1822863027806385
2026-06-08,H010,S016,Retro-orbital Pain,123,135.0,-8.88888888888889,971,0.1266735324407827
2026-06-08,H010,S017,Rash,60,49.0,22.448979591836736,971,0.061791967044284246
2026-06-08,H010,S018,Nausea,132,146.0,-9.58904109589041,971,0.13594232749742532
2026-06-08,H010,S019,Vomiting,187,187.0,0.0,971,0.19258496395468588
2026-06-08,H010,S020,Diarrhoea,146,157.0,-7.006369426751593,971,0.15036045314109167
2026-06-08,H010,S021,Abdominal Pain,105,105.0,0.0,971,0.10813594232749743
2026-06-08,H010,S022,Loss of Appetite,38,34.0,11.76470588235294,971,0.03913491246138002
2026-06-08,H010,S023,Weight Loss,4,4.0,0.0,971,0.004119464469618949
2026-06-08,H010,S024,Night Sweats,10,17.0,-41.17647058823529,971,0.010298661174047374
2026-06-08,H010,S025,Bleeding,4,3.0,33.33333333333333,971,0.004119464469618949
2026-06-08,H010,S026,Anaemia,5,1.0,400.0,971,0.005149330587023687
2026-06-08,H010,S027,Dehydration,7,1.0,600.0,971,0.007209062821833162
2026-06-15,H001,S001,Fever,918,924.0,-0.6493506493506493,1062,0.864406779661017
2026-06-15,H001,S002,Headache,443,463.0,-4.319654427645788,1062,0.4171374764595104
2026-06-15,H001,S003,Fatigue,213,218.0,-2.293577981651376,1062,0.20056497175141244
2026-06-15,H001,S004,Chills,127,138.0,-7.971014492753622,1062,0.11958568738229755
2026-06-15,H001,S005,Sweating,127,138.0,-7.971014492753622,1062,0.11958568738229755
2026-06-15,H001,S006,Dry Cough,494,474.0,4.219409282700422,1062,0.4651600753295669
2026-06-15,H001,S007,Persistent Cough,31,35.0,-11.428571428571429,1062,0.02919020715630885
2026-06-15,H001,S008,Sore Throat,330,313.0,5.431309904153355,1062,0.3107344632768362
2026-06-15,H001,S009,Runny Nose,183,171.0,7.017543859649122,1062,0.17231638418079095
2026-06-15,H001,S010,Breathlessness,17,13.0,30.76923076923077,1062,0.0160075329566855
2026-06-15,H001,S011,Chest Pain,3,2.0,50.0,1062,0.002824858757062147
2026-06-15,H001,S012,Loss of Taste,44,37.0,18.91891891891892,1062,0.04143126177024482
2026-06-15,H001,S013,Loss of Smell,44,40.0,10.0,1062,0.04143126177024482
2026-06-15,H001,S014,Muscle Pain,405,410.0,-1.2195121951219512,1062,0.3813559322033898
2026-06-15,H001,S015,Joint Pain,154,161.0,-4.3478260869565215,1062,0.14500941619585686
2026-06-15,H001,S016,Retro-orbital Pain,110,109.0,0.9174311926605505,1062,0.10357815442561205
2026-06-15,H001,S017,Rash,51,43.0,18.6046511627907,1062,0.0480225988700565
2026-06-15,H001,S018,Nausea,137,119.0,15.126050420168067,1062,0.12900188323917136
2026-06-15,H001,S019,Vomiting,180,174.0,3.4482758620689653,1062,0.1694915254237288
2026-06-15,H001,S020,Diarrhoea,152,137.0,10.948905109489052,1062,0.1431261770244821
2026-06-15,H001,S021,Abdominal Pain,106,103.0,2.912621359223301,1062,0.09981167608286252
2026-06-15,H001,S022,Loss of Appetite,39,43.0,-9.30232558139535,1062,0.03672316384180791
2026-06-15,H001,S023,Weight Loss,4,2.0,100.0,1062,0.003766478342749529
2026-06-15,H001,S024,Night Sweats,13,8.0,62.5,1062,0.01224105461393597
2026-06-15,H001,S026,Anaemia,2,3.0,-33.33333333333333,1062,0.0018832391713747645
2026-06-15,H001,S027,Dehydration,4,7.0,-42.857142857142854,1062,0.003766478342749529
2026-06-15,H002,S001,Fever,765,769.0,-0.5201560468140443,900,0.85
2026-06-15,H002,S002,Headache,373,382.0,-2.356020942408377,900,0.41444444444444445
2026-06-15,H002,S003,Fatigue,177,185.0,-4.324324324324325,900,0.19666666666666666
2026-06-15,H002,S004,Chills,114,86.0,32.55813953488372,900,0.12666666666666668
2026-06-15,H002,S005,Sweating,114,86.0,32.55813953488372,900,0.12666666666666668
2026-06-15,H002,S006,Dry Cough,374,415.0,-9.879518072289157,900,0.41555555555555557
2026-06-15,H002,S007,Persistent Cough,34,29.0,17.24137931034483,900,0.03777777777777778
2026-06-15,H002,S008,Sore Throat,247,256.0,-3.515625,900,0.27444444444444444
2026-06-15,H002,S009,Runny Nose,137,165.0,-16.969696969696972,900,0.15222222222222223
2026-06-15,H002,S010,Breathlessness,10,4.0,150.0,900,0.011111111111111112
2026-06-15,H002,S011,Chest Pain,2,2.0,0.0,900,0.0022222222222222222
2026-06-15,H002,S012,Loss of Taste,29,28.0,3.571428571428571,900,0.03222222222222222
2026-06-15,H002,S013,Loss of Smell,26,27.0,-3.7037037037037033,900,0.028888888888888888
2026-06-15,H002,S014,Muscle Pain,347,355.0,-2.2535211267605635,900,0.38555555555555554
2026-06-15,H002,S015,Joint Pain,145,147.0,-1.3605442176870748,900,0.16111111111111112
2026-06-15,H002,S016,Retro-orbital Pain,112,114.0,-1.7543859649122806,900,0.12444444444444444
2026-06-15,H002,S017,Rash,56,43.0,30.23255813953488,900,0.06222222222222222
2026-06-15,H002,S018,Nausea,136,110.0,23.636363636363637,900,0.1511111111111111
2026-06-15,H002,S019,Vomiting,174,144.0,20.833333333333336,900,0.19333333333333333
2026-06-15,H002,S020,Diarrhoea,135,120.0,12.5,900,0.15
2026-06-15,H002,S021,Abdominal Pain,94,84.0,11.904761904761903,900,0.10444444444444445
2026-06-15,H002,S022,Loss of Appetite,33,41.0,-19.51219512195122,900,0.03666666666666667
2026-06-15,H002,S023,Weight Loss,9,3.0,200.0,900,0.01
2026-06-15,H002,S024,Night Sweats,14,10.0,40.0,900,0.015555555555555555
2026-06-15,H002,S025,Bleeding,3,5.0,-40.0,900,0.0033333333333333335
2026-06-15,H002,S026,Anaemia,2,1.0,100.0,900,0.0022222222222222222
2026-06-15,H002,S027,Dehydration,1,4.0,-75.0,900,0.0011111111111111111
2026-06-15,H003,S001,Fever,916,920.0,-0.43478260869565216,1061,0.8633364750235627
2026-06-15,H003,S002,Headache,501,460.0,8.91304347826087,1061,0.472196041470311
2026-06-15,H003,S003,Fatigue,202,192.0,5.208333333333334,1061,0.19038642789820923
2026-06-15,H003,S004,Chills,143,150.0,-4.666666666666667,1061,0.1347785108388313
2026-06-15,H003,S005,Sweating,143,150.0,-4.666666666666667,1061,0.1347785108388313
2026-06-15,H003,S006,Dry Cough,382,415.0,-7.951807228915662,1061,0.3600377002827521
2026-06-15,H003,S007,Persistent Cough,31,31.0,0.0,1061,0.029217719132893498
2026-06-15,H003,S008,Sore Throat,229,263.0,-12.927756653992395,1061,0.21583411875589067
2026-06-15,H003,S009,Runny Nose,150,169.0,-11.242603550295858,1061,0.1413760603204524
2026-06-15,H003,S010,Breathlessness,4,12.0,-66.66666666666666,1061,0.003770028275212064
2026-06-15,H003,S011,Chest Pain,4,3.0,33.33333333333333,1061,0.003770028275212064
2026-06-15,H003,S012,Loss of Taste,24,33.0,-27.27272727272727,1061,0.022620169651272386
2026-06-15,H003,S013,Loss of Smell,25,32.0,-21.875,1061,0.0235626767200754
2026-06-15,H003,S014,Muscle Pain,447,436.0,2.522935779816514,1061,0.4213006597549482
2026-06-15,H003,S015,Joint Pain,209,196.0,6.63265306122449,1061,0.19698397737983034
2026-06-15,H003,S016,Retro-orbital Pain,178,155.0,14.838709677419354,1061,0.16776625824693686
2026-06-15,H003,S017,Rash,70,53.0,32.075471698113205,1061,0.06597549481621112
2026-06-15,H003,S018,Nausea,157,135.0,16.296296296296298,1061,0.14797360980207352
2026-06-15,H003,S019,Vomiting,197,187.0,5.347593582887701,1061,0.18567389255419417
2026-06-15,H003,S020,Diarrhoea,151,154.0,-1.948051948051948,1061,0.1423185673892554
2026-06-15,H003,S021,Abdominal Pain,111,116.0,-4.310344827586207,1061,0.10461828463713478
2026-06-15,H003,S022,Loss of Appetite,39,40.0,-2.5,1061,0.036757775683317624
2026-06-15,H003,S023,Weight Loss,8,6.0,33.33333333333333,1061,0.007540056550424128
2026-06-15,H003,S024,Night Sweats,15,11.0,36.36363636363637,1061,0.01413760603204524
2026-06-15,H003,S025,Bleeding,5,3.0,66.66666666666666,1061,0.00471253534401508
2026-06-15,H003,S026,Anaemia,5,3.0,66.66666666666666,1061,0.00471253534401508
2026-06-15,H003,S027,Dehydration,8,10.0,-20.0,1061,0.007540056550424128
2026-06-15,H004,S001,Fever,873,890.0,-1.9101123595505618,1036,0.8426640926640927
2026-06-15,H004,S002,Headache,428,429.0,-0.2331002331002331,1036,0.41312741312741313
2026-06-15,H004,S003,Fatigue,213,211.0,0.9478672985781991,1036,0.2055984555984556
2026-06-15,H004,S004,Chills,120,127.0,-5.511811023622047,1036,0.11583011583011583
2026-06-15,H004,S005,Sweating,120,127.0,-5.511811023622047,1036,0.11583011583011583
