week,symptom_id,symptom_name,baseline_score,baseline_z_max,baseline_deviation_max,baseline_hospitals_elevated,baseline_hospitals_observed,anomaly_score,temporal_score,persistence_score,spatial_score,best_matching_disease_id,b8_pattern_score,objective_a_score,b8_integration_score,severity_score,severe_cases,total_cases,disease_total_cases,raw_risk_score,risk_score,strong_evidence_count,moderate_evidence_count,persistence_support,spatial_support,temporal_support,risk_alert,outbreak_signal,risk_explanation,alert_id,alert_level,alert_priority,alert_status,alert_type,recommended_action,baseline_contribution,anomaly_contribution,temporal_contribution,persistence_contribution,spatial_contribution,objective_a_contribution,severity_contribution,strong_evidence_count_explainability,moderate_evidence_count_explainability,primary_drivers,weak_or_missing_evidence,explainability_interpretation,detailed_explanation,weighted_evidence_breakdown,alert_severity
2026-06-01,S021,Abdominal Pain,0.0,0.0,0.0,0,10,30.0,0.0,0.0,0.0,D008,48.106,42.95,55.84,73.08532133920711,31.0,1197.0,1197.0,20.27339820088107,20.27,1,2,False,False,False,GREEN,False,"Composite outbreak-risk score is 20.3, producing a GREEN alert. Supporting evidence: Objective A atypical/emerging evidence (48.1); severity burden from disease D008 (73.1).",ALT-20260601-S021-GREEN-0025,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,0.0,4.5,0.0,0.0,0.0,4.81,10.96,1,2,Severity burden,Historical baseline; Statistical anomaly; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 20.3. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 20.3. Primary risk drivers: Severity burden. Weaker or missing corroboration: Historical baseline, Statistical anomaly, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D008.",severity=10.96; objective_a=4.81; anomaly=4.50; baseline=0.00; temporal=0.00; persistence=0.00; spatial=0.00,0
2026-06-01,S027,Dehydration,0.0,0.0,0.0,0,10,27.0,0.0,0.0,0.0,D008,48.106,42.95,55.84,73.08532133920711,31.0,1197.0,1197.0,19.823398200881066,19.82,1,2,False,False,False,GREEN,False,"Composite outbreak-risk score is 19.8, producing a GREEN alert. Supporting evidence: Objective A atypical/emerging evidence (48.1); severity burden from disease D008 (73.1).",ALT-20260601-S027-GREEN-0026,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,0.0,4.05,0.0,0.0,0.0,4.81,10.96,1,2,Severity burden,Historical baseline; Statistical anomaly; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 19.8. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 19.8. Primary risk drivers: Severity burden. Weaker or missing corroboration: Historical baseline, Statistical anomaly, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D008.",severity=10.96; objective_a=4.81; anomaly=4.05; baseline=0.00; temporal=0.00; persistence=0.00; spatial=0.00,0
2026-06-01,S009,Runny Nose,0.0,0.0,0.0,0,10,30.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,4.5,4.5,0,0,False,False,False,GREEN,False,"Composite outbreak-risk score is 4.5, producing a GREEN alert. No major corroborating outbreak signals were detected.",ALT-20260601-S009-GREEN-0027,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0,0,Statistical anomaly,Historical baseline; Statistical anomaly; Temporal acceleration; Persistence; Spatial propagation; Objective A; Severity burden,The composite risk score is 4.5. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 4.5. Primary risk drivers: Statistical anomaly. Weaker or missing corroboration: Historical baseline, Statistical anomaly, Temporal acceleration, Persistence, Spatial propagation, Objective A, Severity burden. No specific disease association was available.",anomaly=4.50; baseline=0.00; temporal=0.00; persistence=0.00; spatial=0.00; objective_a=0.00; severity=0.00,0
2026-06-08,S027,Dehydration,94.0,inf,inf,7,10,54.5,40.0,40.67,73.33,D008,48.106,42.95,55.84,76.14201559485382,51.0,1183.0,1183.0,61.60690233922807,61.61,3,7,True,True,True,ORANGE,True,"Composite outbreak-risk score is 61.6, producing a ORANGE alert. Supporting evidence: historical baseline deviation (94.0); statistical anomaly (54.5); temporal acceleration (40.0); persistent signal (40.7); spatial propagation (73.3); Objective A atypical/emerging evidence (48.1); severity burden from disease D008 (76.1).",ALT-20260608-S027-ORANGE-0028,ORANGE,HIGH,ACTIVE,ESCALATED_OUTBREAK_SURVEILLANCE,"Initiate escalated outbreak surveillance, review affected hospitals, investigate the supporting epidemiological signals, and increase monitoring frequency.",14.1,8.17,6.0,6.1,11.0,4.81,11.42,3,7,Historical baseline; Severity burden; Spatial propagation,,The composite risk score is 61.6. Multiple evidence sources support the signal (7 moderate-or-strong and 3 strong). The evidence justifies escalated outbreak surveillance and further investigation.,"Alert level: ORANGE. Composite risk score: 61.6. Primary risk drivers: Historical baseline, Severity burden, Spatial propagation. Weaker or missing corroboration: No major evidence category is currently weak.. The associated disease is D008.",baseline=14.10; severity=11.42; spatial=11.00; anomaly=8.17; persistence=6.10; temporal=6.00; objective_a=4.81,2
2026-06-08,S026,Anaemia,92.0,inf,400.0,6,10,50.83,23.67,26.1,60.0,D002,41.852,39.22,45.8,69.09047996817912,99.0,1068.0,1068.0,52.43877199522687,52.44,3,5,False,True,False,YELLOW,False,"Composite outbreak-risk score is 52.4, producing a YELLOW alert. Supporting evidence: historical baseline deviation (92.0); statistical anomaly (50.8); spatial propagation (60.0); Objective A atypical/emerging evidence (41.9); severity burden from disease D002 (69.1).",ALT-20260608-S026-YELLOW-0029,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",13.8,7.62,3.55,3.92,9.0,4.19,10.36,3,5,Historical baseline; Severity burden; Spatial propagation,Temporal acceleration; Persistence,"The composite risk score is 52.4. There are 5 evidence sources showing at least moderate abnormality, including 3 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 52.4. Primary risk drivers: Historical baseline, Severity burden, Spatial propagation. Weaker or missing corroboration: Temporal acceleration, Persistence. The associated disease is D002.",baseline=13.80; severity=10.36; spatial=9.00; anomaly=7.62; objective_a=4.19; persistence=3.92; temporal=3.55,1
2026-06-08,S025,Bleeding,92.0,inf,300.0,6,10,46.67,21.33,24.02,68.0,D001,46.728,44.36,50.28,50.68325684541399,147.0,1765.0,1765.0,50.0782885268121,50.08,2,5,False,True,False,YELLOW,False,"Composite outbreak-risk score is 50.1, producing a YELLOW alert. Supporting evidence: historical baseline deviation (92.0); statistical anomaly (46.7); spatial propagation (68.0); Objective A atypical/emerging evidence (46.7); severity burden from disease D001 (50.7).",ALT-20260608-S025-YELLOW-0030,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",13.8,7.0,3.2,3.6,10.2,4.67,7.6,2,5,Historical baseline; Spatial propagation,Temporal acceleration; Persistence,"The composite risk score is 50.1. There are 5 evidence sources showing at least moderate abnormality, including 2 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 50.1. Primary risk drivers: Historical baseline, Spatial propagation. Weaker or missing corroboration: Temporal acceleration, Persistence. The associated disease is D001.",baseline=13.80; spatial=10.20; severity=7.60; anomaly=7.00; objective_a=4.67; persistence=3.60; temporal=3.20,1
2026-06-08,S023,Weight Loss,88.0,inf,500.0,4,10,43.65,18.3,21.32,31.0,D006,47.236,42.56,54.25,91.4155896615434,39.0,275.0,275.0,48.77643844923151,48.78,2,4,False,False,False,YELLOW,False,"Composite outbreak-risk score is 48.8, producing a YELLOW alert. Supporting evidence: historical baseline deviation (88.0); statistical anomaly (43.6); Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (91.4).",ALT-20260608-S023-YELLOW-0031,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",13.2,6.55,2.74,3.2,4.65,4.72,13.71,2,4,Severity burden; Historical baseline,Temporal acceleration; Persistence; Spatial propagation,"The composite risk score is 48.8. There are 4 evidence sources showing at least moderate abnormality, including 2 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 48.8. Primary risk drivers: Severity burden, Historical baseline. Weaker or missing corroboration: Temporal acceleration, Persistence, Spatial propagation. The associated disease is D006.",severity=13.71; baseline=13.20; anomaly=6.55; objective_a=4.72; spatial=4.65; persistence=3.20; temporal=2.74,1
2026-06-08,S010,Breathlessness,90.0,inf,166.66666666666669,5,10,35.65,5.31,9.73,53.0,D005,55.126000000000005,53.05,58.24,83.79299547120341,104.0,1397.0,1397.0,47.13504932068051,47.14,3,5,False,True,False,YELLOW,False,"Composite outbreak-risk score is 47.1, producing a YELLOW alert. Supporting evidence: historical baseline deviation (90.0); statistical anomaly (35.6); spatial propagation (53.0); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (83.8).",ALT-20260608-S010-YELLOW-0032,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",13.5,5.35,0.8,1.46,7.95,5.51,12.57,3,5,Historical baseline; Severity burden; Objective A emerging/atypical signal,Temporal acceleration; Persistence,"The composite risk score is 47.1. There are 5 evidence sources showing at least moderate abnormality, including 3 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 47.1. Primary risk drivers: Historical baseline, Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Temporal acceleration, Persistence. The associated disease is D005.",baseline=13.50; severity=12.57; spatial=7.95; objective_a=5.51; anomaly=5.35; persistence=1.46; temporal=0.80,1
2026-06-08,S011,Chest Pain,86.0,inf,inf,3,10,31.76,9.52,32.54,18.5,D006,47.236,42.56,54.25,91.4155896615434,39.0,275.0,275.0,45.18393844923151,45.18,2,3,False,False,False,YELLOW,False,"Composite outbreak-risk score is 45.2, producing a YELLOW alert. Supporting evidence: historical baseline deviation (86.0); Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (91.4).",ALT-20260608-S011-YELLOW-0033,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",12.9,4.76,1.43,4.88,2.78,4.72,13.71,2,3,Severity burden; Historical baseline,Statistical anomaly; Temporal acceleration; Persistence; Spatial propagation,"The composite risk score is 45.2. There are 3 evidence sources showing at least moderate abnormality, including 2 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 45.2. Primary risk drivers: Severity burden, Historical baseline. Weaker or missing corroboration: Statistical anomaly, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D006.",severity=13.71; baseline=12.90; persistence=4.88; anomaly=4.76; objective_a=4.72; spatial=2.78; temporal=1.43,1
2026-06-08,S024,Night Sweats,85.0,inf,83.33333333333334,5,10,34.49,2.97,7.65,39.0,D006,47.236,42.56,54.25,91.4155896615434,39.0,275.0,275.0,43.80243844923151,43.8,2,4,False,True,False,YELLOW,False,"Composite outbreak-risk score is 43.8, producing a YELLOW alert. Supporting evidence: historical baseline deviation (85.0); spatial propagation (39.0); Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (91.4).",ALT-20260608-S024-YELLOW-0034,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",12.75,5.17,0.45,1.15,5.85,4.72,13.71,2,4,Severity burden; Historical baseline,Statistical anomaly; Temporal acceleration; Persistence,"The composite risk score is 43.8. There are 4 evidence sources showing at least moderate abnormality, including 2 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 43.8. Primary risk drivers: Severity burden, Historical baseline. Weaker or missing corroboration: Statistical anomaly, Temporal acceleration, Persistence. The associated disease is D006.",severity=13.71; baseline=12.75; spatial=5.85; anomaly=5.17; objective_a=4.72; persistence=1.15; temporal=0.45,1
2026-06-08,S007,Persistent Cough,71.42857142857143,inf,38.095238095238095,5,10,31.53,3.06,7.73,54.0,D006,47.236,42.56,54.25,91.4155896615434,39.0,275.0,275.0,43.59822416351722,43.6,2,4,False,True,False,YELLOW,False,"Composite outbreak-risk score is 43.6, producing a YELLOW alert. Supporting evidence: historical baseline deviation (71.4); spatial propagation (54.0); Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (91.4).",ALT-20260608-S007-YELLOW-0035,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",10.71,4.73,0.46,1.16,8.1,4.72,13.71,2,4,Severity burden; Historical baseline,Statistical anomaly; Temporal acceleration; Persistence,"The composite risk score is 43.6. There are 4 evidence sources showing at least moderate abnormality, including 2 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 43.6. Primary risk drivers: Severity burden, Historical baseline. Weaker or missing corroboration: Statistical anomaly, Temporal acceleration, Persistence. The associated disease is D006.",severity=13.71; baseline=10.71; spatial=8.10; anomaly=4.73; objective_a=4.72; persistence=1.16; temporal=0.46,1
2026-06-08,S012,Loss of Taste,88.0,inf,114.28571428571428,4,10,34.49,2.98,7.66,37.0,D005,55.126000000000005,53.05,58.24,83.79299547120341,104.0,1397.0,1397.0,43.60104932068051,43.6,3,4,False,True,False,YELLOW,False,"Composite outbreak-risk score is 43.6, producing a YELLOW alert. Supporting evidence: historical baseline deviation (88.0); spatial propagation (37.0); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (83.8).",ALT-20260608-S012-YELLOW-0036,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",13.2,5.17,0.45,1.15,5.55,5.51,12.57,3,4,Historical baseline; Severity burden; Objective A emerging/atypical signal,Statistical anomaly; Temporal acceleration; Persistence,"The composite risk score is 43.6. There are 4 evidence sources showing at least moderate abnormality, including 3 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 43.6. Primary risk drivers: Historical baseline, Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Statistical anomaly, Temporal acceleration, Persistence. The associated disease is D005.",baseline=13.20; severity=12.57; spatial=5.55; objective_a=5.51; anomaly=5.17; persistence=1.15; temporal=0.45,1
2026-06-08,S013,Loss of Smell,90.0,inf,126.66666666666666,5,10,33.97,1.95,6.74,37.0,D005,55.126000000000005,53.05,58.24,83.79299547120341,104.0,1397.0,1397.0,43.530549320680514,43.53,3,4,False,True,False,YELLOW,False,"Composite outbreak-risk score is 43.5, producing a YELLOW alert. Supporting evidence: historical baseline deviation (90.0); spatial propagation (37.0); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (83.8).",ALT-20260608-S013-YELLOW-0037,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",13.5,5.1,0.29,1.01,5.55,5.51,12.57,3,4,Historical baseline; Severity burden; Objective A emerging/atypical signal,Statistical anomaly; Temporal acceleration; Persistence,"The composite risk score is 43.5. There are 4 evidence sources showing at least moderate abnormality, including 3 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 43.5. Primary risk drivers: Historical baseline, Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Statistical anomaly, Temporal acceleration, Persistence. The associated disease is D005.",baseline=13.50; severity=12.57; spatial=5.55; objective_a=5.51; anomaly=5.10; persistence=1.01; temporal=0.29,1
